2.2710595,2.251932,6.53566,6.4508324,0.56145096,-0.16908407,1.3261623,0.81967187
2.2714665,2.252311,6.536065,6.451212,0.56148934,-0.16894126,1.3261728,0.8197005
2.2715688,2.252409,6.536167,6.4513097,0.5615089,-0.16886449,1.3261776,0.8197131
2.260595,2.2459972,6.512757,6.4357038,0.3782611,-0.31092238,1.1499852,0.6491971
2.2608378,2.2462208,6.5129986,6.4359274,0.37828112,-0.31084585,1.1499922,0.6492114
2.260887,2.2462687,6.5130477,6.4359756,0.37828946,-0.31081557,1.1499945,0.6492164
2.2545598,2.2424755,6.4996433,6.4270253,0.25705814,-0.4177668,1.0345399,0.5384753
2.254716,2.242618,6.4997993,6.4271684,0.2570691,-0.41772676,1.0345438,0.53848267
2.254832,2.2427268,6.4999156,6.4272766,0.2570889,-0.41765928,1.034549,0.5384939
2.2561321,2.2433832,6.5030904,6.4292984,0.29057908,-0.38849688,1.066381,0.5688865
2.2563791,2.2436047,6.503331,6.42952,0.2906022,-0.38841414,1.0663884,0.5689013
2.2563474,2.2435763,6.503299,6.429492,0.29059696,-0.3884318,1.0663869,0.5688982
2.2849543,2.2733002,6.5770917,6.505455,0.22244573,-0.44726372,1.0019047,0.5080271
2.2851455,2.273475,6.5772824,6.50563,0.22246265,-0.4472053,1.0019101,0.50803757
2.285162,2.2734916,6.577299,6.5056467,0.22246528,-0.4471948,1.0019108,0.50803924
2.2857196,2.2737298,6.5788035,6.506573,0.24002934,-0.43225098,1.0185761,0.52386665
2.285886,2.273881,6.57897,6.506725,0.24004197,-0.43220615,1.0185803,0.52387476
2.28593,2.273924,6.579014,6.506768,0.24004865,-0.4321816,1.0185823,0.52387905
2.2940118,2.2789843,6.5956044,6.5180287,0.3865347,-0.30264783,1.1581362,0.6579647
2.294221,2.279177,6.595813,6.5182214,0.38654995,-0.30258822,1.1581419,0.65797615
2.2944038,2.2793517,6.5959954,6.518397,0.38658333,-0.30246782,1.1581509,0.6579964
2.2867055,2.275051,6.578816,6.50718,0.22235847,-0.44748282,1.0018351,0.5079315
2.286859,2.2751906,6.5789695,6.50732,0.22236967,-0.4474435,1.0018389,0.5079386
2.2869158,2.2752457,6.579026,6.5073752,0.22237849,-0.447412,1.0018413,0.50794387
2.297458,2.2812405,6.6023946,6.522717,0.43822885,-0.25726604,1.2087185,0.706336
2.2977433,2.2815053,6.6026793,6.522982,0.43825364,-0.25717068,1.2087253,0.70635414
2.297794,2.281554,6.60273,6.523031,0.43826222,-0.25713873,1.2087185,0.7063596
2.2687702,2.2516263,6.533153,6.451626,0.4864955,-0.22729063,1.2549475,0.75052905
2.269137,2.2519677,6.5335183,6.4519677,0.4865315,-0.22715688,1.2549571,0.75055504
2.2692957,2.252118,6.533677,6.452118,0.48656607,-0.22702909,1.2549653,0.750576
2.0994568,2.089222,6.0662475,5.9969068,0.15804291,-0.5025675,0.94093513,0.4497156
2.0996315,2.0893805,6.066422,5.9970655,0.15805864,-0.50251484,0.9409399,0.44972467
2.0996766,2.0894234,6.0664673,5.9971085,0.15806723,-0.5024862,0.94094205,0.4497292
2.2603307,2.246809,6.514496,6.43937,0.32684827,-0.35651588,1.100939,0.60207653
2.2605658,2.247021,6.5147247,6.4395823,0.32686806,-0.3564422,1.1009457,0.6020901
2.2605712,2.2470267,6.51473,6.439588,0.326869,-0.35643864,1.100946,0.6020906
2.1136115,2.0987098,6.0982547,6.0207076,0.39093065,-0.29952192,1.1622406,0.6609819
2.11387,2.0989487,6.098512,6.020947,0.39095283,-0.29943705,1.1622481,0.66099787
2.1138878,2.0989673,6.0985303,6.020965,0.39095592,-0.2994256,1.1622488,0.6609998
2.1105785,2.0957117,6.0904064,6.0128937,0.39056325,-0.299752,1.1618457,0.6605575
2.1108084,2.0959241,6.0906363,6.0131073,0.39058137,-0.29968238,1.161852,0.6605706
2.1108968,2.0960095,6.090724,6.013192,0.39059615,-0.29962826,1.1618562,0.6605797
2.1056938,2.0929022,6.079685,6.005831,0.29297924,-0.38638663,1.068695,0.5710139
2.1059303,2.0931146,6.079916,6.0060434,0.29300046,-0.3863101,1.0687017,0.57102776
2.1059124,2.0930989,6.079898,6.0060277,0.29299736,-0.3863194,1.0687009,0.5710261
2.1172707,2.1059155,6.1141477,6.042941,0.21294665,-0.4556396,0.99285936,0.49907494
2.1174667,2.106095,6.1143436,6.043121,0.2129643,-0.45557737,0.99286485,0.4990859
2.1174753,2.1061034,6.114352,6.043129,0.21296597,-0.45557237,0.9928653,0.49908686
2.125159,2.1104438,6.1314836,6.0543528,0.37810683,-0.31085587,1.1499757,0.6495099
2.1253147,2.1105855,6.131639,6.0544944,0.3781159,-0.3108194,1.1499757,0.64951706
2.125485,2.1107502,6.1318088,6.05466,0.37814164,-0.31072378,1.1499866,0.6495335
2.2113802,2.2022448,6.3814244,6.314176,0.08384633,-0.5644593,0.87132263,0.38477516
2.2115314,2.202381,6.3815756,6.3143125,0.08385968,-0.56441665,0.8713267,0.3847823
2.2115407,2.2023907,6.381585,6.314322,0.08386135,-0.56441045,0.87132716,0.38478327
2.2126236,2.2029848,6.384086,6.3159494,0.11390042,-0.5394938,0.8995087,0.4111333
2.2127821,2.203128,6.384245,6.3160925,0.11391425,-0.53944826,0.899513,0.41114092
2.2127972,2.2031431,6.38426,6.3161077,0.113916874,-0.53943896,0.8995137,0.4111426
2.1233976,2.109465,6.1275277,6.051776,0.34211707,-0.3426423,1.1155882,0.61642694
2.1236498,2.109696,6.1277795,6.0520077,0.34214044,-0.3425579,1.1155957,0.6164422
2.123728,2.1097705,6.127857,6.0520825,0.34215546,-0.34250474,1.1155998,0.61645126
2.1165247,2.1054795,6.1125293,6.0418687,0.19623423,-0.47013998,0.9770653,0.48406625
2.116719,2.1056566,6.112724,6.0420456,0.19625235,-0.47007847,0.9770708,0.48407698
2.1166837,2.105625,6.1126885,6.042014,0.19624662,-0.4700966,0.9770694,0.48407388
2.1057549,2.0941453,6.081133,6.0093937,0.23144507,-0.43976212,1.0103073,0.5154135
2.1059487,2.0943217,6.0813265,6.00957,0.231462,-0.43970323,1.0103127,0.5154238
2.106012,2.094382,6.08139,6.0096307,0.23147368,-0.43966222,1.0103158,0.51543045
2.1103168,2.0970078,6.090477,6.01574,0.31695747,-0.36514354,1.0915408,0.5929873
2.110564,2.0972292,6.090718,6.015962,0.31697965,-0.36506295,1.0915481,0.59300184
2.1105971,2.0972612,6.0907507,6.0159936,0.3169856,-0.36504173,1.0915496,0.5930054
2.11518,2.0995512,6.101875,6.0230412,0.42273116,-0.27111793,1.1935211,0.69061685
2.1153576,2.099715,6.1020517,6.0232053,0.42274213,-0.27107358,1.1935244,0.69062567
2.1154554,2.0998094,6.1021495,6.0232997,0.42275476,-0.2710247,1.1935275,0.69063425
2.1129825,2.0982647,6.0971084,6.0198855,0.38271403,-0.30690813,1.1543121,0.65333796
2.113221,2.0984843,6.0973463,6.0201054,0.38273358,-0.30683422,1.1543189,0.6533518
2.1132667,2.09853,6.0973916,6.020151,0.3827412,-0.3068061,1.154321,0.65335655
2.2948492,2.2797081,6.596768,6.5189843,0.3916819,-0.29859447,1.163141,0.66267276
2.2950766,2.2799175,6.596995,6.5191936,0.39169955,-0.298527,1.1631473,0.6626854
2.2951322,2.2799718,6.59705,6.5192485,0.39170837,-0.29849458,1.1631497,0.6626909
2.2883835,2.2759593,6.5826616,6.509669,0.2623005,-0.41272092,1.0396974,0.54406047
2.288586,2.2761447,6.582864,6.509855,0.2623179,-0.4126587,1.0397031,0.5440717
2.2886095,2.2761688,6.5828876,6.509879,0.26232195,-0.41264343,1.0397042,0.54407406
2.296285,2.2801335,6.601058,6.5214925,0.4354701,-0.25927615,1.2055207,0.7036903
2.2965012,2.2803323,6.601274,6.521692,0.4354849,-0.2592163,1.2055265,0.70370173
2.2966135,2.2804408,6.601386,6.5218,0.43550205,-0.25915265,1.2055312,0.70371294
2.291698,2.2774043,6.5912504,6.5149603,0.35317612,-0.33282852,1.1262277,0.62708926
2.291942,2.2776294,6.5914936,6.515186,0.35319734,-0.33274865,1.1262349,0.62710404
