0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.24347,5.5217285
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.67389,23.58696
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.97174,12.173904
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.169586,64.23913
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.169586,87.891304
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.169586,95.41303
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.169586,0.8043518
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.169586,229.80432
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.169586,249.15216
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.169586,265.2826
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.169586,277.10867
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.169586,288.93475
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.169586,308.2826
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.169586,312.5869
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.169586,336.2391
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.169586,348.0652
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.169586,355.58694
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.169586,379.2391
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.169586,391.0652
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.169586,395.36954
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.169586,419.0217
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.169586,462.0217
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.169586,442.67386
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.169586,450.19565
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1695557,442.67386
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1695557,407.19562
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.830444,395.36954
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.169586,371.71735
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8304443,348.0652
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8304443,320.10867
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1695557,277.10867
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.169617,260.97824
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1695557,237.32608
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.169617,213.67389
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16955566,170.67389
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.169617,178.19565
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.169586,206.15216
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.169586,178.19565
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.169586,28.760872
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.554382,11.478264
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.245667,18.141312
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.90219,-0.11956024
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.391327,219.57608
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.245667,23.25
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.68042,101.31956
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.31958,-12.636955
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.31958,46.493477
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31958008,77.66738
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.31955,136.79782
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.31961,117.44999
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.31958,141.10217
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.31958,141.10217
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6804199,11.015221
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.31961,-12.636955
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31958,6.710869
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.31961,11.015221
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.276062,0.36956787
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.934784,-16.597824
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6195679,11.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.380432,6.7391663
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6195679,6.7391663
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.619568,12.652191
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.619568,-6.7391357
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.619568,-16.913086
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.380432,5.086975
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.619568,6.7390747
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6195679,12.652161
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3804321,-6.7391357
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.619568,5.086975
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.619568,-10.9999695
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.619568,-30.391296
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3804321,-18.565216
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3804321,-16.913025
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.619568,12.652191
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.619629,11.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6195679,-5.0869446
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.380432,-0.8260803
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.380493,-6.7391357
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.380432,6.7391357
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.619568,18.565247
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.619568,-6.7391357
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6195679,-12.652191
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.619629,-18.565216
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.619568,16.913055
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.380432,12.652191
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.619568,11.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3804321,-10.9999695
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.380432,5.0869446
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6195679,12.652191
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.25,0.40216064
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,-6.315216
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25,-12.228256
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.619568,0.82611084
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61956596,12.652222
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.619564,48.130463
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61956596,52.391327
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.380432,36.304382
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.380434,-6.7391357
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6195602,28.739136
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.380436,12.652191
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61956,-22.82605
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61956,5.086975
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61956,11.0000305
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.619568,6.7391663
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.619568,0.82611084
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6195679,-10.9999695
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61956,5.0869446
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.380436,0.82611084
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.61956,18.565247
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.380436,-28.739105
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.619568,0.82611084
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.380436,-10.9999695
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61956,6.7391663
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.380432,-146.99997
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61956,-5.0869446
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6195602,18.565247
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61956,11.0000305
