0.0,1.0,372.55865,116.441345,387.95648,97.04352,0.0,0.0,0.0,0.0
0.0,0.0,352.60867,136.39133,376.86954,108.13046,0.002069,0.001896,0.001892,0.001763
0.0,1.0,370.55865,118.441345,393.86954,91.13046,0.0,0.0,0.0,0.0
0.0,0.0,353.60867,135.39133,381.30432,103.69568,0.002069,0.001896,0.001892,0.001763
0.0,1.0,170.55869,318.4413,452.99997,32.00003,0.0,0.0,0.0,0.0
0.0,0.0,255.58694,233.41306,436.08694,48.913055,0.002473,0.002276,0.002441,0.002304
0.0,1.0,171.55869,317.4413,299.26083,185.73917,0.0,0.0,0.0,0.0
0.0,0.0,243.58694,245.41306,322.08694,162.91306,0.002473,0.002276,0.002441,0.002304
0.0,1.0,176.55869,312.4413,287.43475,197.56525,0.0,0.0,0.0,0.0
0.0,0.0,253.58694,235.41306,329.65216,155.34784,0.002473,0.002276,0.002441,0.002304
0.0,1.0,237.55869,251.44131,305.1739,179.82611,0.0,0.0,0.0,0.0
0.0,0.0,242.58694,246.41306,329.65216,155.34784,0.002473,0.002276,0.002441,0.002304
0.0,1.0,265.5587,223.44131,281.52173,203.47827,0.0,0.0,0.0,0.0
0.0,0.0,260.58694,228.41306,306.0,179.0,0.002473,0.002276,0.002441,0.002304
0.0,1.0,260.5587,228.44131,299.26083,185.73917,0.0,0.0,0.0,0.0
0.0,0.0,272.58694,216.41306,306.0,179.0,0.002473,0.002276,0.002441,0.002304
0.0,1.0,258.5587,230.44131,246.04346,238.95654,0.0,0.0,0.0,0.0
0.0,0.0,269.58694,219.41306,258.69565,226.30435,0.002473,0.002276,0.002441,0.002304
0.0,1.0,281.5587,207.44131,204.65218,280.34784,0.0,0.0,0.0,0.0
0.0,0.0,280.58694,208.41306,274.7826,210.2174,0.002473,0.002276,0.002441,0.002304
0.0,1.0,283.5587,205.44131,216.47826,268.52173,0.0,0.0,0.0,0.0
0.0,0.0,282.58694,206.41306,262.9565,222.04349,0.002473,0.002276,0.002441,0.002304
0.0,1.0,238.55869,250.44131,293.3478,191.65219,0.0,0.0,0.0,0.0
0.0,0.0,272.58694,216.41306,294.17392,190.82608,0.002473,0.002276,0.002441,0.002304
0.0,1.0,239.55869,249.44131,240.1304,244.8696,0.0,0.0,0.0,0.0
0.0,0.0,284.58694,204.41306,246.86957,238.13043,0.002473,0.002276,0.002441,0.002304
0.0,1.0,176.55869,312.4413,476.65213,8.34787,0.0,0.0,0.0,0.0
0.0,0.0,266.58694,222.41306,436.08694,48.913055,0.002473,0.002276,0.002441,0.002304
0.0,1.0,289.5587,199.44131,228.30434,256.69568,0.0,0.0,0.0,0.0
0.0,0.0,288.58694,200.41306,211.3913,273.6087,0.002473,0.002276,0.002441,0.002304
0.0,1.0,276.5587,212.44131,228.30434,256.69568,0.0,0.0,0.0,0.0
0.0,0.0,272.58694,216.41306,223.21738,261.78262,0.002473,0.002276,0.002441,0.002304
0.0,1.0,311.5587,177.44131,216.47826,268.52173,0.0,0.0,0.0,0.0
0.0,0.0,308.58694,180.41306,211.3913,273.6087,0.002473,0.002276,0.002441,0.002304
0.0,1.0,289.5587,199.44131,192.82608,292.17392,0.0,0.0,0.0,0.0
0.0,0.0,289.58694,199.41306,199.5652,285.4348,0.002473,0.002276,0.002441,0.002304
0.0,1.0,312.5587,176.44131,62.73913,422.26086,0.0,0.0,0.0,0.0
0.0,0.0,308.58694,180.41306,199.5652,285.4348,0.002473,0.002276,0.002441,0.002304
0.0,1.0,228.55869,260.4413,56.82608,428.17392,0.0,0.0,0.0,0.0
0.0,0.0,284.58694,204.41306,180.1739,304.8261,0.002473,0.002276,0.002441,0.002304
0.0,1.0,310.5587,178.44131,157.34782,327.65216,0.0,0.0,0.0,0.0
0.0,0.0,301.58694,187.41306,164.08694,320.91306,0.002473,0.002276,0.002441,0.002304
0.0,1.0,211.55869,277.4413,80.47826,404.52173,0.0,0.0,0.0,0.0
0.0,0.0,289.58694,199.41306,121.04347,363.95654,0.002473,0.002276,0.002441,0.002304
