0.27115306,0.2796771,1.0104182,0.719501
0.13786946,0.13360824,0.41982818,0.34601918
0.13011576,0.35132492,0.7048952,0.67149544
0.13489605,0.13092418,0.41319323,0.3405026
0.13198456,0.12329567,0.39146572,0.33025646
0.123022,0.40480536,0.7834249,0.7576491
0.14219101,0.15208483,0.48169327,0.3798594
0.1354926,0.1250337,0.41980878,0.34494352
0.13551547,0.12740429,0.43310222,0.34946942
0.14020288,0.13917361,0.4749744,0.3740818
0.14683416,0.14960492,0.48038003,0.38036856
0.1306262,0.1239501,0.385092,0.32752547
0.14103056,0.13909085,0.43652755,0.35623237
0.14480877,0.15232651,0.49872103,0.38840437
0.13885485,0.13700622,0.44137397,0.3549656
0.13902996,0.13208972,0.44415244,0.35774195
0.14276381,0.15266846,0.49398366,0.38554496
0.13952197,0.14223106,0.4514171,0.36128378
0.14397614,0.2691848,0.57566327,0.54352576
0.14424382,0.15322556,0.5299903,0.4092379
0.13435462,0.12640454,0.40284103,0.3382447
0.13551538,0.13969728,0.42648375,0.3486148
0.13273825,0.12254145,0.40905675,0.34365323
0.14392073,0.1839807,0.5557229,0.44391084
0.13697538,0.13934469,0.44295633,0.35511458
0.14530142,0.13948599,0.48305732,0.38062075
0.14124668,0.12661195,0.42313108,0.34996513
0.14199239,0.14255148,0.4443155,0.36092505
0.13777408,0.14094117,0.43207163,0.35297588
0.14173174,0.18260345,0.48802474,0.40376112
0.1456058,0.16951191,0.52413446,0.41441777
0.14247929,0.15374471,0.48642197,0.3829051
0.13454159,0.12471424,0.42109448,0.34454355
0.13023293,0.117008686,0.3804865,0.31949437
0.13503462,0.12744813,0.39743537,0.33708724
0.13037002,0.12292072,0.38559875,0.3266095
0.13195273,0.12206325,0.38460243,0.32645383
0.13894194,0.14031526,0.45665827,0.36181197
0.13274696,0.119067565,0.39525133,0.32910347
0.14403187,0.13417594,0.4212613,0.35631958
0.13662097,0.1352265,0.43089527,0.3488205
0.12759791,0.11838972,0.3647592,0.31193778
0.1446516,0.14548612,0.51298225,0.3941799
0.14300877,0.15190202,0.49288,0.38463077
0.13438334,0.124917775,0.421465,0.34454682
0.1444959,0.15858884,0.5098352,0.39930725
0.14420857,0.16727132,0.52799195,0.41608182
0.1427157,0.1493718,0.47991788,0.3777633
0.13147554,0.117911085,0.38482308,0.32237792
0.14177586,0.13464808,0.4571118,0.36587566
0.13342103,0.12629966,0.39878452,0.33596987
0.14209001,0.1602218,0.5027767,0.39579114
0.14125784,0.13889685,0.43177626,0.3546732
0.14647944,0.1610687,0.50797284,0.39984515
0.14490333,0.14061324,0.49160144,0.3849861
0.1411865,0.1562357,0.48996848,0.3847638
0.13867259,0.132407,0.45288762,0.36126772
0.14761388,0.14980017,0.47280765,0.3784946
0.13536765,0.12998375,0.40620834,0.34200618
0.14250411,0.1441913,0.4515847,0.36452085
0.13566305,0.124616124,0.41609767,0.34935436
0.14169355,0.1436604,0.45130044,0.36355844
0.14256148,0.15368244,0.4862887,0.382919
0.12949753,0.12117785,0.38132247,0.3231607
0.1470199,0.15661742,0.49595523,0.39096656
0.13640146,0.14011174,0.43071947,0.35074887
0.12967028,0.11403713,0.36626554,0.31057575
0.14574449,0.15276103,0.47036597,0.3778795
0.14476505,0.1870026,0.55064887,0.4435752
0.1321622,0.12203665,0.40731537,0.33642933
0.13373628,0.122682855,0.40848333,0.34400886
0.14214168,0.14389646,0.44773874,0.3627084
0.13978705,0.13233674,0.4538207,0.36237374
0.1433064,0.17590071,0.52624804,0.41967845
0.14421631,0.17834823,0.54004025,0.42949718
0.14581357,0.1668428,0.5200673,0.4108824
0.14345579,0.13940829,0.4486159,0.3619586
0.13176122,0.11979823,0.39689493,0.33079618
0.13944344,0.14095795,0.44651738,0.35901153
0.14688347,0.18948622,0.5494176,0.44507912
0.14480829,0.17451723,0.5317252,0.4223467
0.13076463,0.11848439,0.39319128,0.32712698
0.13080026,0.11774132,0.385688,0.3224199
0.14490122,0.15073344,0.4663677,0.37471753
0.13923453,0.14131008,0.4487346,0.35981452
0.14516374,0.15470274,0.48869088,0.38584697
0.1421737,0.14020309,0.46960032,0.36867946
0.14220944,0.14766021,0.45868152,0.36857748
0.14306219,0.15293662,0.49066567,0.38450578
0.15444727,0.17257705,0.5430504,0.42931598
0.11146194,0.09802997,0.29187438,0.26650435
0.12694885,0.11725032,0.36076555,0.30908734
0.14326532,0.14658622,0.4713144,0.3729816
0.1114238,0.09784954,0.28969327,0.26574686
0.14530043,0.16660763,0.52631396,0.41462892
0.13573259,0.13378237,0.42115527,0.34477967
0.118715376,0.103866614,0.3238426,0.28558293
0.13334672,0.12362917,0.41465795,0.34708488
0.12696597,0.111797124,0.35797247,0.30435726
0.12788406,0.11434837,0.37033552,0.31199998
0.14164709,0.15340014,0.49576,0.38699368
0.12682407,0.11270989,0.36215156,0.30677834
0.13135907,0.12017979,0.39977282,0.3321878
0.13943444,0.1337655,0.43124384,0.3509258
0.13677016,0.1369387,0.42947525,0.3493675
0.13333473,0.1267394,0.39974797,0.33653778
0.12978193,0.11964541,0.377453,0.32081118
0.13878742,0.13886704,0.45266983,0.35955837
0.13986088,0.14274846,0.467265,0.36784577
0.14057486,0.14546284,0.47015187,0.37022868
0.12605985,0.11064824,0.35550296,0.30626327
0.1263976,0.11183589,0.36127838,0.31029195
0.14314568,0.16957183,0.52161115,0.4128312
0.13502611,0.13543002,0.42178264,0.3447965
0.13421923,0.12529658,0.39688155,0.33474073
0.1340998,0.1283056,0.406976,0.34063274
0.1411751,0.14848103,0.48635268,0.3788898
0.13378607,0.1300399,0.4159788,0.33976823
0.13710095,0.12900408,0.4395758,0.35364076
0.13184105,0.12580737,0.40180644,0.3358915
0.14194283,0.18170942,0.5045513,0.41222873
0.13352893,0.12282267,0.40984914,0.33896875
0.14416534,0.14184926,0.49879962,0.38915604
0.14607678,0.24604516,0.55987287,0.50931937
0.14079115,0.1561804,0.46389574,0.3747279
0.13684154,0.13573928,0.42890626,0.3488798
0.1332938,0.12767628,0.408027,0.3359843
0.13538559,0.13001512,0.4166705,0.34140703
0.13692506,0.13597105,0.42808878,0.34875634
0.13846074,0.1377407,0.4479356,0.35715628
0.14030133,0.14021672,0.45847586,0.3635243
0.14860164,0.13498095,0.45346156,0.37114772
0.1369654,0.13889956,0.44044057,0.35405177
0.13497797,0.13353115,0.42594567,0.34521535
0.13974184,0.14735708,0.44588026,0.3624138
0.14138119,0.14113055,0.49788675,0.38839266
0.13549113,0.13243082,0.42158335,0.34387365
0.14508638,0.13784891,0.4738159,0.37600997
0.13078341,0.12277256,0.3873056,0.3275537
0.14192425,0.14894296,0.4672504,0.3721194
0.14004801,0.13461606,0.46484283,0.36767524
0.14034413,0.14491774,0.46323556,0.367171
0.13797867,0.13646325,0.43120888,0.35090813
0.13286103,0.12914321,0.40628248,0.3359458
0.13302626,0.1269866,0.40329134,0.33781385
0.13312039,0.12847684,0.40833816,0.33622068
0.14023922,0.13529937,0.46552,0.3785566
0.11654796,0.10163474,0.3054252,0.2766426
0.14179958,0.15662363,0.501113,0.3924392
0.13568631,0.1267773,0.42861304,0.35604516
0.13649921,0.12487817,0.42080465,0.34509578
0.14516242,0.15984833,0.5069351,0.3983512
0.12901507,0.1124565,0.3611243,0.31105092
0.13936356,0.14133064,0.4526513,0.36162984
0.15171622,0.17332375,0.52371746,0.4171102
0.14496507,0.17549121,0.53317094,0.42388508
0.13260448,0.1280852,0.40897873,0.33587414
0.1313967,0.115392424,0.37274316,0.31984678
0.12644243,0.10976272,0.34868306,0.3020274
0.13569093,0.12615332,0.42680162,0.34805882
0.13809435,0.1338247,0.42863065,0.34894314
0.14118305,0.13624166,0.47271678,0.37223363
0.13697772,0.12854645,0.43515706,0.36035448
0.14602181,0.18614218,0.568201,0.4530173
0.13883565,0.13960512,0.44999552,0.3591319
0.13989635,0.13859047,0.44714108,0.35848778
0.13963194,0.14133966,0.44052637,0.35713995
0.13414791,0.13325348,0.40904495,0.33947855
0.14293453,0.18175636,0.5407863,0.43274656
0.13811846,0.12861122,0.43439993,0.3607423
0.1327687,0.11906816,0.39139727,0.3273027
0.13653536,0.13717714,0.42676023,0.34844846
0.13568446,0.1329744,0.42689416,0.3459693
0.14266098,0.17105064,0.51886696,0.41216677
0.1391044,0.14363106,0.44963098,0.36114916
0.13457628,0.12268546,0.40660614,0.34354404
0.14355317,0.18132848,0.53586924,0.4291742
0.14050819,0.13636677,0.47363314,0.3829426
0.13006383,0.11675966,0.38135555,0.3195678
0.13258554,0.123268485,0.38866696,0.32935637
0.12664887,0.11000595,0.35072282,0.30333686
0.13332571,0.12405917,0.4186433,0.3424738
0.14222987,0.14836673,0.46576238,0.37128478
0.14642811,0.15616867,0.49913868,0.39161548
0.13720459,0.13472514,0.42057565,0.3460572
0.1323141,0.11674484,0.3771343,0.31827173
0.14109445,0.15336697,0.45008436,0.3678208
0.14187647,0.15566024,0.4975513,0.38961548
0.13190968,0.12481125,0.39505753,0.33273712
0.13621402,0.12955731,0.40447778,0.34233397
0.13533685,0.1453056,0.40293688,0.34765437
0.14120692,0.15101029,0.49532768,0.38522
0.14263125,0.15616564,0.49246314,0.39175978
0.1428482,0.17372964,0.5223014,0.4159718
0.12918934,0.11624504,0.3858788,0.32149008
0.13151811,0.12192604,0.38485292,0.32617605
0.13705532,0.13070935,0.44483852,0.35630658
0.13658497,0.132518,0.44154,0.35146794
0.13247111,0.12713431,0.40625066,0.33450302
0.13258749,0.12504147,0.41115585,0.33564752
0.13951442,0.13181436,0.4500194,0.36052927
0.13545188,0.1272389,0.40136674,0.33848125
0.1439678,0.14979729,0.4880246,0.38185778
0.14164816,0.14662638,0.47115085,0.37193957
0.13683644,0.13653822,0.43725762,0.35175762
0.14078104,0.1487793,0.4798817,0.37623748
