-1.6103406,-1.6103406,-1.6103406,-1.6103406
1.5241156,1.4983177,1.5251341,1.5009813
1.7720208,1.720427,1.7733684,1.7364392
1.8158131,1.7655911,1.8172288,1.7810416
1.486546,1.4382095,1.4875221,1.4406929
1.7711687,1.719996,1.7725148,1.7360134
0.7208643,0.6853576,0.7212615,0.6863656
-1.6103406,-1.6103406,-1.6103406,-1.6103406
2.6135387,2.5631266,2.6165729,2.5736766
2.5549402,2.5059505,2.557778,2.5157723
2.6205635,2.57027,2.623622,2.5809155
2.6254911,2.5747023,2.6285672,2.5854077
2.6061435,2.555859,2.6091518,2.5663133
0.07712364,0.03461218,0.077273846,0.03509569
-1.6103406,-1.6103406,-1.6103406,-1.6103406
2.2834635,2.2378864,2.285419,2.2445683
2.3133698,2.267013,2.3153915,2.273932
2.2970233,2.2509804,2.2990088,2.2577677
2.3221111,2.2756934,2.324153,2.2826843
2.303142,2.2569327,2.305141,2.2637687
0.8705497,0.8319349,0.870944,0.83322525
-1.6103406,-1.6103406,-1.6103406,-1.6103406
2.120336,2.0731716,2.122038,2.078701
2.191865,2.143169,2.193708,2.1491766
2.2017083,2.1527295,2.2035718,2.1588058
2.2049565,2.1559763,2.2068272,2.1620765
2.1880121,2.1392832,2.1898475,2.1452632
0.41228247,0.370234,0.41251373,0.3709526
-1.6103406,-1.6103406,-1.6103406,-1.6103406
1.5030417,1.4540253,1.5040011,1.4568624
1.6371617,1.5861626,1.638279,1.5894775
1.5060515,1.457345,1.5070148,1.4601941
1.6163826,1.5655546,1.6174736,1.56879
1.6629047,1.6110053,1.6640549,1.6144185
0.034938335,-0.012662888,0.0350914,-0.012228966
-1.6103406,-1.6103406,-1.6103406,-1.6103406
2.5224648,2.4779344,2.52464,2.4848075
2.4098387,2.36872,2.411757,2.3747358
2.4459505,2.4038339,2.4479475,2.4101114
2.5283227,2.4835448,2.5305123,2.4904652
2.5097704,2.4656363,2.5119152,2.472406
0.7865281,0.75120497,0.78683376,0.7521057
-1.6103406,-1.6103406,-1.6103406,-1.6103406
1.9900475,1.9419632,1.9915686,1.9467878
2.0451636,1.9954944,2.0467815,2.0006332
2.0484405,1.9984756,2.0500636,2.003633
2.02499,1.9759517,2.0265713,1.9809732
2.0156083,1.9667597,2.0171733,1.9717274
0.52425385,0.48275423,0.52452993,0.4835968
-1.6103406,-1.6103406,-1.6103406,-1.6103406
0.82838345,0.7693329,0.8286643,0.7701869
0.67985344,0.6229987,0.68008757,0.62371016
0.75230646,0.6949911,0.7525625,0.69577026
0.8380723,0.7811732,0.8383565,0.78203964
0.82600546,0.7670989,0.82628584,0.767951
0.416162,0.35882616,0.41632938,0.35933065
-1.6103406,-1.6103406,-1.6103406,-1.6103406
0.8298683,0.7719574,0.830163,0.7728472
0.7839093,0.7258444,0.7841878,0.72668505
0.54654074,0.48986053,0.54674816,0.49048376
0.78497934,0.7251258,0.7852583,0.725966
0.75159264,0.69229746,0.7518606,0.69310427
0.57119846,0.4984746,0.57141256,0.49910498
-1.6103406,-1.6103406,-1.6103406,-1.6103406
2.0096025,1.965806,2.011042,1.9705577
2.087564,2.0433211,2.0891347,2.0485249
2.111208,2.0668817,2.1128201,2.0722313
1.9532566,1.9092526,1.9546089,1.913701
1.9164214,1.8730912,1.9177198,1.8773565
0.8458495,0.80560684,0.84623146,0.8068261
-1.6103406,-1.6103406,-1.6103406,-1.6103406
1.3044901,1.2513857,1.3049517,1.2528458
1.1633992,1.1111836,1.1637917,1.112423
1.319922,1.2664123,1.3203917,1.2678981
1.2571359,1.2046328,1.2575731,1.2060156
1.2968941,1.2429194,1.2973514,1.2443657
0.5475912,0.49508095,0.5477781,0.49566412
-1.6103406,-1.6103406,-1.6103406,-1.6103406
1.5825319,1.5479417,1.5833979,1.5508537
0.8524637,0.81481266,0.85283613,0.8160348
0.734077,0.6972542,0.7343993,0.6983113
1.595262,1.5603824,1.5961404,1.5633373
0.948154,0.9109888,0.9485712,0.91236305
0.42046642,0.3778429,0.4206829,0.3785429
-1.6103406,-1.6103406,-1.6103406,-1.6103406
1.8229647,1.7701216,1.8243575,1.7742958
1.6161242,1.566556,1.6172271,1.5698409
1.804441,1.7520437,1.8058052,1.7561297
1.8099828,1.7574077,1.8113556,1.7615199
1.7442675,1.6925764,1.7455425,1.6963859
0.6421442,0.59463406,0.64249563,0.5956526
-1.6103406,-1.6103406,-1.6103406,-1.6103406
2.0358858,1.9875507,2.03757,1.9928198
2.0554943,2.0067968,2.0572162,2.012188
2.0419154,1.9934397,2.043611,1.9987464
2.0324473,1.9840426,2.0341253,1.9892902
2.0248427,1.9765348,2.0265064,1.9817362
0.5430064,0.5011492,0.543303,0.50203943
-1.6103406,-1.6103406,-1.6103406,-1.6103406
2.3336792,2.2885756,2.3356776,2.2955055
2.247848,2.2046704,2.2496638,2.2109423
2.242765,2.1996727,2.2445703,2.2059078
